date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:30:36	47007/47007	---MC-	200	added ('200')	text/html	date:Fri,%2007%20Oct%202022%2002:30:36%20GMT	https://www.novita.co.kr/doctorclean-service	C:/My%20Web%20Sites/novita/www.novita.co.kr/doctorclean-service.html	(from https://www.novita.co.kr/main)
11:30:37	29637/29637	---MC-	200	added ('200')	text/html	date:Fri,%2007%20Oct%202022%2002:30:36%20GMT	https://www.novita.co.kr/service-install	C:/My%20Web%20Sites/novita/www.novita.co.kr/service-install.html	(from https://www.novita.co.kr/main)
11:30:37	31964/31964	---MC-	200	added ('200')	text/html	date:Fri,%2007%20Oct%202022%2002:30:37%20GMT	https://www.novita.co.kr/event/vip	C:/My%20Web%20Sites/novita/www.novita.co.kr/event/vip.html	(from https://www.novita.co.kr/main)
11:30:37	0/0	---M--	302	error ('302')	text/html	date:Fri,%2007%20Oct%202022%2002:30:37%20GMT	https://www.novita.co.kr/event/live	C:/My%20Web%20Sites/novita/www.novita.co.kr/event/live	(from https://www.novita.co.kr/main)
11:30:37	21109/21109	---MC-	200	added ('200')	text/html	date:Fri,%2007%20Oct%202022%2002:30:37%20GMT	https://www.novita.co.kr/event/live/list	C:/My%20Web%20Sites/novita/www.novita.co.kr/event/live/list.html	(from https://www.novita.co.kr/main)
11:30:37	0/0	---M--	302	error ('302')	text/html	date:Fri,%2007%20Oct%202022%2002:30:37%20GMT	https://www.novita.co.kr/event	C:/My%20Web%20Sites/novita/www.novita.co.kr/event	(from https://www.novita.co.kr/main)
11:30:38	22114/22114	---MC-	200	added ('200')	text/html	date:Fri,%2007%20Oct%202022%2002:30:38%20GMT	https://www.novita.co.kr/event/list	C:/My%20Web%20Sites/novita/www.novita.co.kr/event/list.html	(from https://www.novita.co.kr/main)
11:30:38	19496/19496	---MC-	200	added ('200')	text/html	date:Fri,%2007%20Oct%202022%2002:30:38%20GMT	https://www.novita.co.kr/customer-center/as-application-main	C:/My%20Web%20Sites/novita/www.novita.co.kr/customer-center/as-application-main.html	(from https://www.novita.co.kr/main)
11:30:38	20532/20532	---MC-	200	added ('200')	text/html	date:Fri,%2007%20Oct%202022%2002:30:38%20GMT	https://www.novita.co.kr/customer-center/notice-bbs-list	C:/My%20Web%20Sites/novita/www.novita.co.kr/customer-center/notice-bbs-list.html	(from https://www.novita.co.kr/main)
11:30:38	20374/20374	---MC-	200	added ('200')	text/html	date:Fri,%2007%20Oct%202022%2002:30:38%20GMT	https://www.novita.co.kr/customer-center/faq-bbs-list	C:/My%20Web%20Sites/novita/www.novita.co.kr/customer-center/faq-bbs-list.html	(from https://www.novita.co.kr/main)
11:30:38	18932/18932	---MC-	200	added ('200')	text/html	date:Fri,%2007%20Oct%202022%2002:30:38%20GMT	https://www.novita.co.kr/customer-center/inquiry-main	C:/My%20Web%20Sites/novita/www.novita.co.kr/customer-center/inquiry-main.html	(from https://www.novita.co.kr/main)
11:30:39	19984/19984	---MC-	200	added ('200')	text/html	date:Fri,%2007%20Oct%202022%2002:30:39%20GMT	https://www.novita.co.kr/customer-center/productRegist-main	C:/My%20Web%20Sites/novita/www.novita.co.kr/customer-center/productRegist-main.html	(from https://www.novita.co.kr/main)
11:30:39	20017/20017	---MC-	200	added ('200')	text/html	date:Fri,%2007%20Oct%202022%2002:30:39%20GMT	https://www.novita.co.kr/customer-center/agent-bbs-list	C:/My%20Web%20Sites/novita/www.novita.co.kr/customer-center/agent-bbs-list.html	(from https://www.novita.co.kr/main)
11:30:39	18745/18745	---MC-	200	added ('200')	text/html	date:Fri,%2007%20Oct%202022%2002:30:39%20GMT	https://www.novita.co.kr/customer-center/user-manual-list	C:/My%20Web%20Sites/novita/www.novita.co.kr/customer-center/user-manual-list.html	(from https://www.novita.co.kr/main)
11:30:39	8592/8592	---MC-	200	added ('200')	text/html	date:Fri,%2007%20Oct%202022%2002:30:39%20GMT	https://www.novita.co.kr/login	C:/My%20Web%20Sites/novita/www.novita.co.kr/login.html	(from https://www.novita.co.kr/main)
11:30:40	47702/47702	---MC-	200	added ('200')	text/html	date:Fri,%2007%20Oct%202022%2002:30:40%20GMT	https://www.novita.co.kr/cart	C:/My%20Web%20Sites/novita/www.novita.co.kr/cart.html	(from https://www.novita.co.kr/main)
11:30:40	32273/32273	---MC-	200	added ('200')	text/html	date:Fri,%2007%20Oct%202022%2002:30:40%20GMT	https://www.novita.co.kr/search	C:/My%20Web%20Sites/novita/www.novita.co.kr/search.html	(from https://www.novita.co.kr/main)
11:30:40	0/0	---M--	302	error ('302')	text/html	date:Fri,%2007%20Oct%202022%2002:30:40%20GMT	https://www.novita.co.kr/logout?=	C:/My%20Web%20Sites/novita/www.novita.co.kr/logout43ec	(from https://www.novita.co.kr/main)
11:30:40	1250/1250	---M--	404	error ('404')	text/html	date:Fri,%2007%20Oct%202022%2002:30:40%20GMT	https://www.novita.co.kr/myinfo/form	C:/My%20Web%20Sites/novita/www.novita.co.kr/myinfo/form	(from https://www.novita.co.kr/main)
11:30:40	47706/47706	---M--	200	added ('OK')	image/png	etag:%22ba5a-5e18b184daa00%22	https://www.novita.co.kr/assets/images/main/find-novita-01.png	C:/My%20Web%20Sites/novita/www.novita.co.kr/assets/images/main/find-novita-01.png	(from https://www.novita.co.kr/main)
11:30:41	38130/38130	---M--	200	added ('OK')	image/png	etag:%2294f2-5e18b184daa00%22	https://www.novita.co.kr/assets/images/main/find-novita-02.png	C:/My%20Web%20Sites/novita/www.novita.co.kr/assets/images/main/find-novita-02.png	(from https://www.novita.co.kr/main)
11:30:41	44830/44830	---M--	200	added ('OK')	image/png	etag:%22af1e-5e18e15267200%22	https://www.novita.co.kr/assets/images/main/find-novita-03.png	C:/My%20Web%20Sites/novita/www.novita.co.kr/assets/images/main/find-novita-03.png	(from https://www.novita.co.kr/main)
11:30:41	48082/48082	---M--	200	added ('OK')	image/png	etag:%22bbd2-5e18e15267200%22	https://www.novita.co.kr/assets/images/main/find-novita-04.png	C:/My%20Web%20Sites/novita/www.novita.co.kr/assets/images/main/find-novita-04.png	(from https://www.novita.co.kr/main)
11:30:41	47908/47908	---M--	200	added ('OK')	image/png	etag:%22bb24-5e18e15267200%22	https://www.novita.co.kr/assets/images/main/find-novita-05.png	C:/My%20Web%20Sites/novita/www.novita.co.kr/assets/images/main/find-novita-05.png	(from https://www.novita.co.kr/main)
11:30:41	38433/38433	---M--	200	added ('OK')	image/png	etag:%229621-5e18e15267200%22	https://www.novita.co.kr/assets/images/main/find-novita-06.png	C:/My%20Web%20Sites/novita/www.novita.co.kr/assets/images/main/find-novita-06.png	(from https://www.novita.co.kr/main)
11:30:42	45074/45074	---M--	200	added ('OK')	image/png	etag:%22b012-5e18e15267200%22	https://www.novita.co.kr/assets/images/main/find-novita-07.png	C:/My%20Web%20Sites/novita/www.novita.co.kr/assets/images/main/find-novita-07.png	(from https://www.novita.co.kr/main)
11:30:43	103961/103961	---M--	200	added ('OK')	image/jpeg	etag:%2219619-5e56316e1bf6b%22	https://www.novita.co.kr/public/2022/08/4/13/50/31/ba2b483e-9045-4213-b481-a1e9079d49f5.jpg	C:/My%20Web%20Sites/novita/www.novita.co.kr/public/2022/08/4/13/50/31/ba2b483e-9045-4213-b481-a1e9079d49f5.jpg	(from https://www.novita.co.kr/main)
11:30:43	295993/295993	---M--	200	added ('OK')	image/jpeg	etag:%2248439-5e56303857bc4%22	https://www.novita.co.kr/public/2022/08/4/13/45/6/6a761f14-87c0-4fbe-a450-8d34c33850ef.jpg	C:/My%20Web%20Sites/novita/www.novita.co.kr/public/2022/08/4/13/45/6/6a761f14-87c0-4fbe-a450-8d34c33850ef.jpg	(from https://www.novita.co.kr/main)
11:30:43	29431/29431	---MC-	200	added ('200')	text/html	date:Fri,%2007%20Oct%202022%2002:30:43%20GMT	https://www.novita.co.kr/event/view/20000000252	C:/My%20Web%20Sites/novita/www.novita.co.kr/event/view/20000000252.html	(from https://www.novita.co.kr/main)
11:30:44	172142/172142	---M--	200	added ('OK')	image/jpeg	etag:%222a06e-5e57726b0a64c%22	https://www.novita.co.kr/public/2022/08/5/13/46/36/f5ed4a24-b730-4a05-892d-3c7d9daa39c6.jpg	C:/My%20Web%20Sites/novita/www.novita.co.kr/public/2022/08/5/13/46/36/f5ed4a24-b730-4a05-892d-3c7d9daa39c6.jpg	(from https://www.novita.co.kr/main)
11:30:44	97535/97535	---M--	200	added ('OK')	image/jpeg	etag:%2217cff-5e8ff507296b4%22	https://www.novita.co.kr/public/2022/09/19/12/29/7/0352dba8-c7bf-4761-b565-78afa7522629.jpg	C:/My%20Web%20Sites/novita/www.novita.co.kr/public/2022/09/19/12/29/7/0352dba8-c7bf-4761-b565-78afa7522629.jpg	(from https://www.novita.co.kr/main)
